asset_id|filepath|filename|transcription|duration_sec|language|language_probability|avg_logprob|slate_text|model|device|compute_type|transcribed_at_utc|status|error
5DMKII-20221105-0177|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0177.MOV|MVI_0177.MOV|Oh, I'm rolling. Scene 54, Take 1. Mark it. Action. Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh|27.15|en|1.000|-0.218|Oh, I'm rolling. Scene 54, Take 1. Mark it. Action. Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh! Arrgh|large-v3-turbo|cuda|float16|2026-09-20T22:51:46Z|ok|
5DMKII-20221105-0178|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0178.MOV|MVI_0178.MOV|Oh, I'm wrong. Scene 54, Take 2. Mark it. Action. Oh, my bitches! I'm such an asshole! Amita? Amita? Cut.|20.90|en|1.000|-0.409|Oh, I'm wrong. Scene 54, Take 2. Mark it. Action. Oh, my bitches! I'm such an asshole! Amita? Amita? Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:51:47Z|ok|
5DMKII-20221105-0179|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0179.MOV|MVI_0179.MOV|Boom. Rolling. Scene 54, Take 3. Mark it. Action. DUDE! DUDE! Such an asshole! Amita? Amita! Amita! Stop! Stop! Stop! Stop! Stop! Cut!|20.35|en|1.000|-0.421|Boom. Rolling. Scene 54, Take 3. Mark it. Action. DUDE! DUDE!|large-v3-turbo|cuda|float16|2026-09-20T22:51:49Z|ok|
5DMKII-20221105-0180|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0180.MOV|MVI_0180.MOV|Film rolling. Scene 54, Take 4. Mark it. Action. Such an asshole! Amita? Amita, stop! Stop! Stop! Stop! Stop! Stop! Cut!|21.19|en|1.000|-0.302|Film rolling. Scene 54, Take 4. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T22:51:49Z|ok|
5DMKII-20221105-0182|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0182.MOV|MVI_0182.MOV|Go into position. Roll sound. Roll film. Film rolling. Scene 54, Take 5. 1, 2, 3. Action. Amita, Amita, calm down. It's gonna be okay. It's gonna be okay. Amita, Amita. Stay with me. Stay with me. Come on. You're okay. You're okay. Cut. You're okay?|28.74|en|1.000|-0.248|Go into position. Roll sound. Roll film. Film rolling. Scene 54, Take 5. 1, 2, 3. Action. Amita, Amita, calm down. It's gonna be okay. It's gonna be okay. Amita, Amita. Stay with me. Stay with me. Come on. You're okay. You're okay. Cut. You're okay?|large-v3-turbo|cuda|float16|2026-09-20T22:51:51Z|ok|
5DMKII-20221105-0183|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0183.MOV|MVI_0183.MOV|Drawing. Mark it. Action. Go. Cut.|12.47|en|0.998|-0.599|Drawing. Mark it. Action. Go. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:51:52Z|ok|
5DMKII-20221105-0184|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0184.MOV|MVI_0184.MOV|Film rolling. Scene 57, Take 1. Mark it. Action. What is this? What did you do? I didn't mean her. You fucking idiot! Why is she here?! Did you call somebody? Did you call the cops? I didn't mean her! What the fuck did you do?! I don't know! She was- Shit, shit, shit, shit! Look, she started to- Shut up! Shit! What are we gonna do? Shut up! You're not calling the cops. But I didn't do anything! I didn't do anything? You fucking idiot! Jesus H. Christ, you didn't do anything!|69.11|en|1.000|-0.249|Film rolling. Scene 57, Take 1. Mark it. Action. What is this? What did you do? I didn't mean her. You fucking idiot! Why is she here?! Did you call somebody? Did you call the cops? I didn't mean her! What the fuck did you do?! I don't know! She was- Shit, shit, shit, shit! Look, she started to- Shut up! Shit! What are we gonna do? Shut up! You're not calling the cops.|large-v3-turbo|cuda|float16|2026-09-20T22:51:56Z|ok|
5DMKII-20221105-0185|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0185.MOV|MVI_0185.MOV|Film rolling. Scene 57, Coda. Mark, action. You done? I'm gonna do exactly what I tell you to do. That's great. Cut.|30.36|en|1.000|-0.288|Film rolling. Scene 57, Coda. Mark, action. You done? I'm gonna do exactly what I tell you to do. That's great. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:51:57Z|ok|
5DMKII-20221105-0186|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0186.MOV|MVI_0186.MOV|Film rolling. Scene 57, Coda, Take 2. Action. You done? You're gonna do exactly what I tell you to do. Cut.|27.86|en|1.000|-0.279|Film rolling. Scene 57, Coda, Take 2. Action. You done? You're gonna do exactly what I tell you to do. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:51:59Z|ok|
5DMKII-20221105-0188|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0188.MOV|MVI_0188.MOV|Film rolling. 106, Take 2. Mark it. Action. How long does it take? Well, now that we've talked, it should be pretty straightforward. Will it happen tonight? Absolutely. I'll start the process as soon as you make that PayPal payment. Dammit. No, no, no, sorry, not you, Jill. Listen, love, make the PayPal payment, and I will get that love spell cast tonight. Okay. And Jill, be soulful. Check it out. Blue hydrangeas. I don't want to talk about flowers and internet voodoo. Okay. Chop quick. Best case scenario, Kennedy crashes the car, kills the girl, and does nothing to help. Then goes on to become the longest standing senator in United States Congress. But he's a Kennedy. Yeah, you don't have to keep his mouth shut, which is what you do if you're smart. Everyone has skeletons. What's that? Misdirection, suggestion. It works because they want it to work. I saw her. Who? Hello, Tracy. This is Shaman Tanki. Yes. Yes, yes. Hello, hello. Yes, you're right on time. Right on time. It's a good omen. Cut. Cut. Oh.|125.12|en|1.000|-0.208|Film rolling. 106, Take 2. Mark it. Action. How long does it take?|large-v3-turbo|cuda|float16|2026-09-20T22:52:06Z|ok|
5DMKII-20221105-0187|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0187.MOV|MVI_0187.MOV|Film rolling. 106, Take 1. Mark it. Action. How long does it take? Well, now that we've started the process, it should be pretty straightforward. Will it happen tonight? Absolutely. Just get this process going and, uh, as soon as you PayPal me the money. Ah, dammit. No, no, no, not you, Jill. Um, listen, love, just PayPal me the money and, uh, I will get this love spell cast tonight. Okay. We've got cut. If you have a- Okay. We've got cut. We've got- We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut. We've got cut.|44.84|en|1.000|-0.243|Film rolling. 106, Take 1. Mark it. Action. How long does it take?|large-v3-turbo|cuda|float16|2026-09-20T22:52:10Z|ok|
5DMKII-20221105-0181|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0181.MOV|MVI_0181.MOV|Rolling. Actually...|3.63|en|0.988|-0.721|Rolling. Actually...|large-v3-turbo|cuda|float16|2026-09-20T22:52:10Z|ok|
5DMKII-20221105-0189|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0189.MOV|MVI_0189.MOV|Well, I'm rolling. 106, Take 3. Mark it. Action. Well, now that we've talked, I'm going to give a little space in there. How long does it take? Well, now that we've talked, it should be pretty straightforward. Will it happen tonight? Absolutely. I'll get the process started as soon as you make the PayPal payment. Oh, no, no, no, not you, Jill. Listen, love, make the PayPal payment and I will get this love spell cast tonight. Okay. And Jill, be soulful. Blue hydrangeas. I don't want to talk about flowers and... Okay. Chapquiddick. Best case scenario, Kennedy crashed the car, leaves her to die and does nothing to help. Then goes on to become the longest serving senator in U.S. history. Why is it Kennedy? He knows how to keep his mouth shut. Which is what you do if you're smart. Everyone's got skeletons. She was beautiful. Does that spell stuff ever work? Works because they want it to work. A little misdirection, suggestion. I saw her. Saw who? Tonight. Oh. Hello, Tracy. This is Shaman Tanki. Yes, you are right on time. It's a good omen. Yes, Tracy. Absolutely. Let's get that love spell cast tonight. Cut.|131.05|en|1.000|-0.172|Well, I'm rolling. 106, Take 3. Mark it. Action. Well, now that we've talked, I'm going to give a little space in there. How long does it take? Well, now that we've talked, it should be pretty straightforward. Will it happen tonight? Absolutely. I'll get the process started as soon as you make the PayPal payment.|large-v3-turbo|cuda|float16|2026-09-20T22:52:18Z|ok|
5DMKII-20221105-0190|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0190.MOV|MVI_0190.MOV|Film rolling. 106, Take 3. Action. How long does it take? Well, now that we've talked, it should be pretty straightforward. Will it happen tonight? Absolutely. I'll get the process started as soon as you make that PayPal payment. Ah, dammit! Oh, no, sorry, not you, Jill. Listen, love, make the PayPal payment, and I will get this love spell cast tonight. Okay. And Jill, be soulful. Hey, check it out. Blue hydrangeas. I wanna talk about flowers and the internet voodoo. Okay. Chapaquiddick. Best case scenario, Kennedy crashes the car, leaves her to die and does nothing to help. Then goes on to become the longest serving senator in U.S. history. He's a Kennedy. He knows how to keep his mouth shut, which is what you do when you're smart. Everybody's got skeletons, Billy. She was beautiful. Does that spell stuff ever work? A little misdirection, suggestion. Works because they want it to work. I saw her. I saw who? Tonight. She was in my car. Hello, Tracy. This is Shaman Tanki. How are you? Yes, welcome, welcome. Please, please, please. Uh, yes. Yes, you're right on time. Yes, it's a good omen. Yes. We'll get that love spell cast right now. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut.|115.95|en|1.000|-0.163|Film rolling. 106, Take 3. Action. How long does it take?|large-v3-turbo|cuda|float16|2026-09-20T22:52:25Z|ok|
5DMKII-20221105-0191|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0191.MOV|MVI_0191.MOV|Film rolling. 106, Take 4. Mark it. Action. How long does it take? Well, now that we've talked, it should be pretty straightforward. Will it happen tonight? Oh, yes. As soon as I start the process. But you gotta pay to pal me first. Oh, dammit. No, no, no, no, no. Not you, Jill. Listen, love. Send me the money, and I will cast this love spell tonight. Okay. And Jill, be soulful. Check it out. Blue hydrangeas. I don't want to talk about flowers and internet voodoo. Okay, Chappaquiddick. Chappaquiddick. Ah, best case scenario, Kennedy crashed the car, left her to die, and did nothing to help. Then, goes on to become the longest serving senator in United States history. He's a Kennedy. He has contacts. He knows how to keep his mouth shut. And that's what you do if you're smart. Everybody's got skeletons, Billy. She was beautiful. Does that spell stuff ever work? Hmm. Misdirection. Suggestion. It works because they want it to work. I saw her. Saw who? Tonight. She was in my car. Thank you. Hello, Tracy. It's Shaman Tanki. Yes. Hello. Welcome. Please. Um, yes. You're right on time. Yes. Wonderful. Wonderful. Oh, yes. Let's get that love spell cast right away. Oh, yes. Let's get that love spell cast right away.|116.49|en|1.000|-0.152|Film rolling. 106, Take 4. Mark it. Action. How long does it take?|large-v3-turbo|cuda|float16|2026-09-20T22:52:33Z|ok|
5DMKII-20221105-0192|E:\Orange Crush\Original_Footage\5dmkii\20221105\MVI_0192.MOV|MVI_0192.MOV|Film rolling. Scene 70, Take 1. Mark it. Action. Do what I told you, okay? Keep your head down, go to work, and don't say anything. Understand? Okay. Just checking.|42.63|en|1.000|-0.244|Film rolling. Scene 70, Take 1. Mark it. Action. Do what I told you, okay? Keep your head down, go to work, and don't say anything. Understand?|large-v3-turbo|cuda|float16|2026-09-20T22:52:35Z|ok|
5DMKII-20221106-0193|E:\Orange Crush\Original_Footage\5dmkii\20221106\MVI_0193.MOV|MVI_0193.MOV|Camera rolling. Mark it. Action. What's the name of that supervisor again? AJ. He seems like a real prick. I think we should get an iPad and plant it in his trunk and haul him in. It'll get the Sarge off our backs. Why didn't I think of that? Do you have an iPad? I'm strictly Windows. Next. What about the kid? No. No way. He pisses his pants at his library book. This isn't CSI. This is some small town shit. No. Not CSI. No dead body. Somebody up there. Alarms turned off. Security cameras broken. It's very convenient. Someone knows something. This is the part in the Agatha Christie book where we have to go back to discover what we missed the first time. Which one? The one about the prick supervisor and the stolen iPads. Obviously. Cut.|93.64|en|1.000|-0.152|Camera rolling. Mark it. Action. What's the name of that supervisor again?|large-v3-turbo|cuda|float16|2026-09-20T22:52:40Z|ok|
5DMKII-20221106-0194|E:\Orange Crush\Original_Footage\5dmkii\20221106\MVI_0194.MOV|MVI_0194.MOV|Camera rolling. Scene 71, Take 2. Mark it. Action. What's the name of that supervisor again? A.J., he seems like a real prick. I say we plant an iPad in his trunk and haul him in. It'll get the Sarge off our backs. Why didn't I think of that? Do you have an iPad? I'm strictly Windows. Cut.|42.04|en|1.000|-0.158|Camera rolling. Scene 71, Take 2. Mark it. Action. What's the name of that supervisor again?|large-v3-turbo|cuda|float16|2026-09-20T22:52:43Z|ok|
5DMKII-20221106-0195|E:\Orange Crush\Original_Footage\5dmkii\20221106\MVI_0195.MOV|MVI_0195.MOV|Film rolling. Scene 71, Take 3, Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say, we get an iPad, we plant it in his truck, and we haul him in. It'll get the Sarge off our backs. Oh, why didn't I think of that? Do you have an iPad? I'm strictly Windows. Well, that blows that idea. Next. What about the kid? He told me a cop. He would piss in his pants if his library book was overdue. Well, this isn't CSI. This is some small town shit. Yeah, not CSI. No dead body. Somebody up there. Alarms turned off. Security cameras broken. Very convenient. Someone knows something. This is the part in the Agatha Christie book where we would go back to discover what we missed the first time. Mom! Which book? The one about the prick. Sorry, sorry, sorry.|80.33|en|1.000|-0.267|Film rolling. Scene 71, Take 3, Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say, we get an iPad, we plant it in his truck, and we haul him in. It'll get the Sarge off our backs. Oh, why didn't I think of that? Do you have an iPad? I'm strictly Windows. Well, that blows that idea. Next. What about the kid?|large-v3-turbo|cuda|float16|2026-09-20T22:52:48Z|ok|
5DMKII-20221106-0196|E:\Orange Crush\Original_Footage\5dmkii\20221106\MVI_0196.MOV|MVI_0196.MOV|Film rolling. Scene 71, Take 4. Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say, we get an iPad, we plant it in his truck, and we haul him in. It'll get the Sarge off our backs. Oh. No, I'm strictly Windows. Well, that blows that idea. Next. What about the kid? No way. He wants to be a cop. He pissed in his pants if his library book was overdue. This isn't CSI. This is some small town shit. Yeah, no. CSI. No dead body. Somebody up there. Alarms turned off. Security cameras broken. It's very convenient. Someone knows something. This is the point in the Agatha Christie book when we'd go back to discover what we missed the first time. Yeah, which book? The one about the prick supervisor and the stolen iPads. Mom! Aw. Hi, Mom! Oh, sorry. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut.|85.13|en|1.000|-0.175|Film rolling. Scene 71, Take 4. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T22:52:54Z|ok|
5DMKII-20221106-0197|E:\Orange Crush\Original_Footage\5dmkii\20221106\MVI_0197.MOV|MVI_0197.MOV|Camera rolling. Scene 71, Take 5. Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say we plant an iPad in his trunk and haul him in. It'll get the sergeant off our back. Oh, why didn't I think of that? You have an iPad? No, I'm strictly Windows. Well, that blows that idea. What about the kid? A.J. No way. He wants to be a cop. He'd piss his pants if his library book was overdue. This isn't CSI. This is some small town shit. A.J. Yeah. No, not CSI. No dead body. Someone up there. Alarms turned off. Security cameras broken. It's very convenient. Someone knows something. This is the point in the Agatha Christie book when we'd go back to discover what we missed the first time. A.J. Which book? A.J. The one about the prick supervisor and the stolen iPads. A.J. Mom! A.J. Oh! A.J. Hey, iPad! A.J. Cut!|79.50|en|1.000|-0.169|Camera rolling. Scene 71, Take 5. Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say we plant an iPad in his trunk and haul him in. It'll get the sergeant off our back.|large-v3-turbo|cuda|float16|2026-09-20T22:52:59Z|ok|
5DMKII-20221106-0198|E:\Orange Crush\Original_Footage\5dmkii\20221106\MVI_0198.MOV|MVI_0198.MOV|Film rolling? Scene 71, Take 6. Action. What's the name of that supervisor again? A.J. He seems like a real prick. I say we plant an iPad in his truck and haul him in. It'll get the sergeant off our ass. Oh, why didn't I think of that? You have an iPad? No. I'm strictly Windows. Well, that blows that idea. Next. Well, what about the kid? No way. He wants to be a cop. He pissed in his pants if his library book was overdue. This isn't CSI. This is some small town shit. Yeah, no. Not CSI. Nope. Someone up there. Alarms turned off. Security cameras broken. Very convenient. Someone knows something. This is the part in the Agatha Christie book where we go back to discover what we missed the first time. Yeah, which book? The one about the prick supervisor and the stolen iPads. Mom. Cut. Mom. Cut. Mom. Cut.|82.92|en|1.000|-0.412|Film rolling? Scene 71, Take 6. Action. What's the name of that supervisor again? A.J. He seems like a real prick. I say we plant an iPad in his truck and haul him in. It'll get the sergeant off our ass. Oh, why didn't I think of that? You have an iPad? No. I'm strictly Windows. Well, that blows that idea. Next. Well, what about the kid? No way.|large-v3-turbo|cuda|float16|2026-09-20T22:53:04Z|ok|
